Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
7500	-467.7408	-458.9354	-8.805387	17404.65	9.567416	0.990382	0.997523	1.00244	1.00965	3.369808
7510	-456.4373	-456.1376	-0.2997345	68860.02	10.72435	0.99516	0.998759	1.00123	1.00485	2.628002
7520	-456.7975	-457.7917	0.9941483	15736.18	13.02147	0.989885	0.997394	1.00257	1.01015	2.640846
7530	-457.043	-461.5723	4.529337	14351.31	20.65392	0.98941	0.99727	1.00269	1.01063	2.335612
7540	-450.6535	-458.1122	7.458699	57539.54	15.95332	0.994706	0.998642	1.00135	1.0053	2.235431
7550	-454.7749	-459.5891	4.814179	24411.1	13.99176	0.991876	0.99791	1.00207	1.00815	2.381419
7560	-457.046	-454.1118	-2.934152	45085.54	10.56838	0.99402	0.998465	1.00152	1.00599	2.862176
7570	-457.8579	-456.2722	-1.58567	60175.83	13.85867	0.994823	0.998672	1.00132	1.00519	2.839727
7580	-459.1994	-455.5744	-3.624941	45121.58	18.57863	0.994022	0.998465	1.00152	1.00599	2.824065
7590	-470.0631	-466.7934	-3.2697	19219.2	11.27582	0.990846	0.997643	1.00233	1.00918	2.935412
7600	-460.266	-463.4859	3.219916	46443.55	16.12832	0.994108	0.998487	1.0015	1.0059	2.499555
7610	-453.6302	-450.5869	-3.04334	77467.62	12.7375	0.995437	0.99883	1.00116	1.00457	2.950184
7620	-459.2838	-451.8736	-7.410173	65211.94	11.00425	0.995027	0.998724	1.00127	1.00498	3.298219
7630	-455.6125	-455.9352	0.3226431	20940.89	16.50968	0.99123	0.997743	1.00223	1.0088	2.670724
7640	-462.569	-458.266	-4.303074	96767.91	11.48537	0.995917	0.998953	1.00104	1.00409	3.033911
7650	-460.807	-454.2304	-6.576636	3534.947	11.46193	0.978702	0.994459	1.00538	1.02146	3.231575
7660	-462.5779	-459.3979	-3.18003	48923.68	13.36958	0.994259	0.998526	1.00146	1.00575	2.959998
7670	-459.7771	-456.4669	-3.310193	49520.96	12.97003	0.994294	0.998535	1.00145	1.00572	2.971469
7680	-456.4476	-457.2737	0.8261475	74302.97	14.42726	0.995341	0.998805	1.00119	1.00467	2.667024
7690	-462.7093	-460.7713	-1.938023	86626.37	13.00256	0.995685	0.998894	1.0011	1.00432	2.865902
7700	-449.6238	-451.4259	1.802052	60989.52	15.18631	0.994858	0.998681	1.00131	1.00515	2.597893
7710	-453.9587	-454.5394	0.5806941	42143.27	13.98556	0.993815	0.998412	1.00157	1.0062	2.683968
7720	-468.9994	-462.4677	-6.531652	72196.62	9.139685	0.995273	0.998788	1.0012	1.00473	3.082922
7730	-473.2956	-462.8711	-10.4245	82704.96	14.04771	0.995584	0.998868	1.00113	1.00442	3.467565
7740	-461.5764	-456.491	-5.085394	35203.37	13.98446	0.993233	0.998262	1.00172	1.00678	3.089134
7750	-457.4876	-454.0804	-3.407174	16244.54	15.42628	0.990045	0.997435	1.00253	1.00999	2.933724
7760	-451.5477	-448.014	-3.533673	64022.85	14.70965	0.994981	0.998712	1.00128	1.00503	2.962406
7770	-462.3576	-454.2254	-8.132259	15660.63	11.96553	0.989861	0.997387	1.00258	1.01018	3.364493
7780	-452.7429	-450.9711	-1.771874	21689.63	15.49246	0.991382	0.997782	1.00219	1.00864	2.826112
7790	-457.3205	-452.7316	-4.588941	20594.82	12.98321	0.991157	0.997724	1.00225	1.00887	3.069949
7800	-454.2925	-458.6534	4.360912	96451.59	14.88189	0.99591	0.998952	1.00104	1.0041	2.427394
7810	-453.4834	-449.8573	-3.626136	46463.12	12.85558	0.994109	0.998488	1.0015	1.0059	2.996012
7820	-456.6432	-456.6936	0.05032182	94659.95	14.20823	0.995872	0.998942	1.00105	1.00413	2.721681
7830	-460.2309	-459.5021	-0.7288258	12164.37	20.06192	0.988499	0.997033	1.00292	1.01155	2.613098
7840	-453.9873	-455.8049	1.817597	97366.28	15.64378	0.995929	0.998957	1.00104	1.00408	2.592865
7850	-456.1898	-452.2713	-3.918513	94620.18	14.79702	0.995871	0.998942	1.00105	1.00414	2.98615
7860	-459.7561	-452.6628	-7.09333	44562.17	13.32058	0.993985	0.998456	1.00153	1.00603	3.254099
7870	-456.4976	-453.5848	-2.912879	46391.12	11.52734	0.994105	0.998486	1.0015	1.00591	2.91451
7880	-448.7821	-451.5335	2.751403	60932.01	15.34468	0.994855	0.99868	1.00131	1.00515	2.534868
7890	-450.9616	-448.1778	-2.783765	35994.27	16.6199	0.993308	0.998281	1.0017	1.00671	2.85501
7900	-455.4598	-452.469	-2.990756	40596.72	13.91094	0.993698	0.998382	1.0016	1.00632	2.940407
7910	-461.9136	-459.9668	-1.946854	6117.087	14.53098	0.983795	0.995802	1.0041	1.0163	2.857606
7920	-464.1508	-457.6048	-6.545968	81636.68	16.25036	0.995555	0.99886	1.00113	1.00445	3.099265
7930	-461.9909	-455.7342	-6.256756	23138.65	11.01807	0.991656	0.997853	1.00212	1.00837	3.193817
7940	-458.0909	-458.6685	0.5776685	96117.45	13.04836	0.995903	0.99895	1.00104	1.0041	2.673392
7950	-462.8296	-461.805	-1.024611	43641.42	13.91836	0.993922	0.998439	1.00155	1.00609	2.799041
7960	-455.3346	-454.3916	-0.9429519	48041.25	14.5968	0.994207	0.998513	1.00148	1.00581	2.787737
7970	-468.7256	-458.9739	-9.751787	79398.73	13.51718	0.995493	0.998844	1.00115	1.00451	3.444974
7980	-461.6783	-455.6993	-5.978992	95741.89	11.34679	0.995895	0.998948	1.00105	1.00411	3.177244
7990	-450.6049	-450.4281	-0.1767819	40439.04	15.5879	0.993686	0.998378	1.00161	1.00633	2.721409
8000	-462.3303	-455.1199	-7.210403	47941.27	11.28391	0.994201	0.998511	1.00148	1.00581	3.285002
8010	-462.0974	-460.273	-1.824461	90661.19	15.69295	0.995782	0.998919	1.00108	1.00422	2.824396
8020	-459.4646	-455.9409	-3.523712	87330.49	14.79124	0.995702	0.998898	1.0011	1.0043	2.959621
8030	-455.9261	-456.4579	0.5317356	46012.18	13.62458	0.99408	0.99848	1.00151	1.00593	2.685279
8040	-453.2559	-453.9797	0.7238286	14279.53	15.14647	0.989383	0.997263	1.0027	1.01066	2.669328
8050	-457.4015	-458.0914	0.6898884	65845.45	14.06375	0.995051	0.99873	1.00126	1.00496	2.676423
8060	-458.9799	-462.0741	3.094274	4792.996	20.75934	0.9817	0.995251	1.00463	1.01842	2.401919
8070	-455.1372	-461.8594	6.722224	28724.78	17.01416	0.99251	0.998074	1.00191	1.00751	2.282004
8080	-455.0893	-456.667	1.577715	87967.51	17.21405	0.995718	0.998902	1.00109	1.00429	2.579857
8090	-450.7478	-453.2984	2.550584	67118.97	18.6423	0.995098	0.998743	1.00125	1.00491	2.489997
8100	-457.0541	-455.9185	-1.135635	39619.27	10.26887	0.993621	0.998362	1.00162	1.00639	2.661561
8110	-456.0073	-457.5471	1.539797	94008.44	12.4422	0.995857	0.998938	1.00106	1.00415	2.579301
8120	-457.505	-451.434	-6.071059	477.8138	17.03296	0.942463	0.984555	1.01425	1.05873	3.033013
8130	-457.6427	-451.7012	-5.941443	24427.57	11.00551	0.991879	0.997911	1.00207	1.00814	3.164791
8140	-448.6317	-451.9488	3.317112	55059.67	17.00129	0.994588	0.998611	1.00138	1.00542	2.482344
8150	-459.6927	-460.2498	0.5571035	37652.93	18.08597	0.993457	0.998319	1.00167	1.00656	2.614284
8160	-459.0225	-459.5103	0.4877987	11799.36	14.17001	0.988323	0.996987	1.00296	1.01173	2.690894
8170	-449.6287	-454.0771	4.44844	46961.41	15.8519	0.994141	0.998496	1.00149	1.00587	2.424416
8180	-456.0685	-457.0078	0.9392621	55725.47	15.72278	0.994621	0.99862	1.00137	1.00539	2.647832
8190	-468.8214	-464.6048	-4.216583	13814.21	12.23253	0.989206	0.997217	1.00274	1.01084	3.040555
8200	-473.1139	-467.569	-5.544879	60479.34	10.02813	0.994836	0.998675	1.00132	1.00517	3.072953
8210	-471.2418	-460.5958	-10.64602	27899.41	9.310791	0.9924	0.998046	1.00193	1.00762	3.54616
8220	-454.303	-448.4951	-5.807982	35350.73	12.46166	0.993248	0.998265	1.00172	1.00677	3.169733
8230	-464.5648	-459.1327	-5.432152	22914.21	11.07267	0.991615	0.997843	1.00213	1.00841	3.120914
8240	-460.6601	-457.9158	-2.744279	23.3077	14.77973	0.750361	0.921069	1.05448	1.27409	2.907185
8250	-461.956	-458.6175	-3.338497	1.735417	18.32199	0.259508	0.623566	1.0617	2.05522	2.819663
8260	-451.5559	-452.0115	0.4555836	1.456241	13.75239	0.218483	0.581107	1.04775	2.15267	2.691838
8270	-446.6825	-445.0779	-1.604613	2.364544	14.37511	0.333226	0.688914	1.07691	1.90095	2.836192
8280	-468.4634	-461.2108	-7.252601	99403.37	11.8873	0.995971	0.998967	1.00103	1.00403	3.291327
8290	-461.6345	-461.5372	-0.09724574	97800.48	12.32365	0.995938	0.998959	1.00104	1.00407	2.707023
8300	-463.4154	-459.5209	-3.894457	37337.85	11.97499	0.993429	0.998312	1.00167	1.00659	3.010495
8310	-440.9938	-445.9163	4.922496	21695.3	15.60079	0.991383	0.997783	1.00219	1.00864	2.394307
8320	-457.5241	-461.2544	3.730299	79781.67	17.53394	0.995503	0.998847	1.00115	1.0045	2.449429
8330	-466.1911	-466.2315	0.04043144	35705.56	12.31518	0.993281	0.998274	1.00171	1.00673	2.695554
8340	-453.6657	-455.9968	2.33104	88047.49	13.36836	0.99572	0.998903	1.00109	1.00429	2.547759
8350	-472.811	-470.1507	-2.660343	91977.31	12.82408	0.995812	0.998926	1.00107	1.00419	2.920708
8360	-468.2592	-466.2119	-2.047327	53978.61	13.82597	0.994534	0.998597	1.00139	1.00548	2.873302
8370	-451.0936	-450.4562	-0.6374103	34512.39	14.21118	0.993166	0.998244	1.00174	1.00685	2.770067
8380	-455.1377	-456.5186	1.380868	53603.76	16.57359	0.994515	0.998592	1.0014	1.0055	2.605362
8390	-465.2742	-462.6296	-2.644616	80611.31	16.0741	0.995527	0.998853	1.00114	1.00448	2.864915
8400	-455.3733	-453.3711	-2.002169	64326.73	11.29104	0.994993	0.998715	1.00128	1.00502	2.823824
8410	-460.5927	-455.4359	-5.156865	87166.12	12.88006	0.995698	0.998897	1.0011	1.00431	3.114838
8420	-466.767	-467.6911	0.9240858	45437.87	12.59121	0.994043	0.998471	1.00152	1.00597	2.634075
8430	-455.9841	-455.6421	-0.3420254	13382.64	17.87762	0.989034	0.997172	1.00279	1.01101	2.670803
8440	-447.3679	-446.3327	-1.035171	67956.99	16.32786	0.995128	0.99875	1.00124	1.00488	2.758043
8450	-461.6476	-455.5918	-6.055825	14564.48	11.86036	0.989487	0.99729	1.00267	1.01055	3.190509
8460	-456.8991	-457.7564	0.8573257	28624.62	14.49537	0.992497	0.998071	1.00191	1.00752	2.664724
8470	-447.2791	-447.1105	-0.1686438	95996.42	17.19134	0.9959	0.998949	1.00104	1.00411	2.681965
8480	-457.3578	-455.8096	-1.548179	81170.6	14.48604	0.995542	0.998857	1.00114	1.00447	2.830803
8490	-449.0476	-449.5258	0.4781164	71748.12	14.39827	0.995259	0.998784	1.00121	1.00475	2.691241
8500	-468.1088	-457.0005	-11.10826	70638.56	11.95239	0.995221	0.998774	1.00122	1.00479	3.61363
8510	-472.4097	-464.8187	-7.59104	12263.83	13.60173	0.988545	0.997045	1.00291	1.0115	3.282253
8520	-460.9095	-458.3844	-2.525121	5369.724	13.31272	0.982707	0.995516	1.00438	1.0174	2.911175
8530	-469.0252	-463.3522	-5.673032	25260.68	8.834964	0.992014	0.997946	1.00203	1.00801	2.941607
8540	-454.2565	-453.7889	-0.4676493	9095.194	16.44548	0.986703	0.996564	1.00337	1.01336	2.720272
8550	-472.5426	-461.5422	-11.00034	82323.1	11.12586	0.995573	0.998865	1.00113	1.00443	3.62317
8560	-462.5375	-461.6546	-0.8829153	66129.48	12.83235	0.995061	0.998733	1.00126	1.00495	2.782245
8570	-468.0363	-468.2348	0.1984897	47471.44	12.78147	0.994172	0.998504	1.00148	1.00584	2.696766
8580	-460.8514	-467.3585	6.507046	24379.49	14.43352	0.991871	0.997909	1.00207	1.00815	2.273423
8590	-450.7422	-455.6159	4.873666	48452.16	16.45959	0.994231	0.998519	1.00147	1.00578	2.395395
8600	-460.467	-457.2966	-3.170418	2391.956	15.2704	0.974131	0.993243	1.00652	1.02611	2.92294
8610	-457.6275	-457.8253	0.1978857	60193.43	13.99864	0.994824	0.998672	1.00132	1.00519	2.711357
8620	-466.6234	-461.3642	-5.259263	49909.87	11.97234	0.994316	0.998541	1.00145	1.0057	3.124444
8630	-452.2843	-455.6808	3.39644	15626.87	15.00246	0.98985	0.997385	1.00258	1.01019	2.492618
8640	-456.4586	-449.6408	-6.817799	14234.03	11.45924	0.989366	0.997259	1.0027	1.01067	3.252586
8650	-454.8143	-453.53	-1.284296	89439.33	18.26051	0.995753	0.998911	1.00108	1.00425	2.709789
8660	-466.2137	-456.031	-10.18276	58459.4	7.910079	0.994748	0.998652	1.00134	1.00526	3.305902
8670	-464.7684	-460.4888	-4.27954	63111.25	11.38367	0.994945	0.998703	1.00129	1.00506	3.028701
8680	-457.856	-452.1827	-5.673318	515.1282	16.54037	0.944564	0.985146	1.01374	1.05655	3.032506
8690	-460.356	-453.139	-7.217012	36195.54	10.44846	0.993327	0.998286	1.0017	1.00669	3.262444
8700	-465.6962	-458.3459	-7.350341	13007.54	11.48885	0.988877	0.997131	1.00282	1.01117	3.29925
8710	-454.3335	-447.2382	-7.095329	25893.66	12.29044	0.992112	0.997971	1.00201	1.00791	3.275268
8720	-473.3806	-460.6971	-12.68348	84982.7	9.709224	0.995643	0.998883	1.00111	1.00436	3.779223
8730	-472.0064	-463.533	-8.47344	44240.81	12.28026	0.993963	0.99845	1.00154	1.00605	3.387604
8740	-464.0886	-452.8991	-11.18945	95454.47	11.81617	0.995889	0.998946	1.00105	1.00412	3.624694
8750	-460.8239	-449.7748	-11.04912	24288.78	12.05844	0.991856	0.997905	1.00207	1.00817	3.605222
8760	-466.2632	-462.8379	-3.425354	15670.37	16.29908	0.989864	0.997388	1.00258	1.01017	2.905474
8770	-467.5736	-463.2358	-4.337807	80046.04	14.63728	0.995511	0.998849	1.00114	1.0045	3.019164
8780	-466.4134	-459.3183	-7.095144	34661.97	12.11719	0.993181	0.998248	1.00174	1.00684	3.276906
8790	-476.4083	-465.5867	-10.82158	17308.24	9.486972	0.990355	0.997516	1.00245	1.00968	3.576109
8800	-459.2186	-455.8543	-3.364317	96235.82	10.05945	0.995906	0.99895	1.00104	1.0041	2.858705
8810	-465.5869	-459.6432	-5.943651	80105.73	15.92377	0.995513	0.998849	1.00114	1.00449	3.076833
8820	-458.0033	-453.9819	-4.021422	22112.86	13.62833	0.991465	0.997804	1.00217	1.00856	3.019408
8830	-453.6652	-450.7992	-2.865956	41135.28	14.59536	0.99374	0.998392	1.00159	1.00627	2.919509
8840	-454.2208	-451.9932	-2.227597	48793.68	15.6828	0.994251	0.998524	1.00146	1.00576	2.850367
8850	-468.1205	-462.27	-5.850456	27256.05	11.1269	0.992311	0.998023	1.00196	1.00771	3.160325
8860	-451.2679	-447.7231	-3.544779	44135.82	12.88928	0.993956	0.998448	1.00154	1.00606	2.989672
8870	-449.3473	-448.8914	-0.4558636	39585.7	19.9801	0.993619	0.998361	1.00162	1.0064	2.60257
8880	-450.1136	-449.6658	-0.4478632	81148.3	15.5436	0.995541	0.998857	1.00114	1.00447	2.739668
8890	-456.584	-457.8293	1.245387	19349.97	14.05038	0.990877	0.997651	1.00232	1.00915	2.636848
8900	-444.4148	-457.6802	13.26533	85920.74	14.91943	0.995667	0.998889	1.0011	1.00434	1.830873
8910	-452.3768	-462.8702	10.49345	49413.16	14.56617	0.994288	0.998534	1.00145	1.00572	2.002973
8920	-459.325	-463.5131	4.188129	34030.76	16.76293	0.993118	0.998232	1.00175	1.0069	2.43399
8930	-457.0555	-455.3211	-1.734435	80461.16	13.05618	0.995522	0.998852	1.00114	1.00448	2.850641
8940	-452.2809	-453.6472	1.366242	69525.36	16.99906	0.995183	0.998765	1.00123	1.00482	2.597143
8950	-454.8676	-458.7114	3.843757	12785.28	17.16304	0.988781	0.997106	1.00285	1.01126	2.449
8960	-465.0531	-468.8894	3.836303	7449.964	13.63554	0.985312	0.9962	1.00372	1.01476	2.443028
8970	-463.0143	-462.6872	-0.3271045	69173.39	14.3855	0.995171	0.998761	1.00123	1.00484	2.747253
8980	-459.5233	-467.8976	8.374342	13829.93	18.36635	0.989212	0.997219	1.00274	1.01083	2.180034
8990	-452.8016	-457.7107	4.909033	23270.42	21.43314	0.99168	0.997859	1.00212	1.00834	2.296554
9000	-455.1536	-450.773	-4.380585	81604.97	13.50526	0.995554	0.99886	1.00113	1.00445	3.047801
9010	-451.3498	-451.8667	0.5168399	99909.3	17.15184	0.995981	0.99897	1.00102	1.00402	2.643138
9020	-461.5269	-462.0404	0.5135132	51264.17	17.12937	0.994392	0.998561	1.00143	1.00562	2.643924
9030	-453.7839	-456.4757	2.691767	5700.328	12.35399	0.983215	0.99565	1.00425	1.01689	2.482286
9040	-454.0001	-452.1185	-1.881617	90628.15	13.75977	0.995781	0.998918	1.00108	1.00423	2.861744
9050	-457.1365	-455.7042	-1.432296	60296.22	14.88965	0.994828	0.998673	1.00132	1.00518	2.816536
9060	-447.7266	-449.045	1.318407	30756.5	12.50602	0.992761	0.998139	1.00184	1.00726	2.599593
9070	-453.0825	-452.1354	-0.9471372	53473.8	17.53469	0.994509	0.998591	1.0014	1.0055	2.716169
9080	-454.6077	-451.3761	-3.231632	96897.45	14.8122	0.99592	0.998954	1.00104	1.00409	2.93935
9090	-453.882	-450.4476	-3.434362	74541.22	12.42326	0.995348	0.998807	1.00119	1.00466	2.978901
9100	-458.4919	-454.9997	-3.492232	44118.96	12.32986	0.993955	0.998448	1.00154	1.00606	2.982581
9110	-450.5581	-451.6586	1.100442	68942.09	15.26495	0.995163	0.998759	1.00123	1.00485	2.643314
9120	-460.3486	-455.1525	-5.196142	92975.38	11.05204	0.995834	0.998932	1.00106	1.00417	3.09884
9130	-453.3361	-452.2494	-1.086764	62880.58	13.94789	0.994936	0.998701	1.00129	1.00507	2.803378
9140	-450.4697	-448.7593	-1.710407	38414.39	14.75713	0.993522	0.998336	1.00165	1.00649	2.837633
9150	-451.8849	-448.4184	-3.466452	36202.75	11.2938	0.993327	0.998286	1.0017	1.00669	2.953626
9160	-455.8513	-459.0632	3.211913	84902.77	15.83915	0.995641	0.998882	1.00111	1.00437	2.502514
9170	-448.0958	-457.2254	9.129606	27050.85	21.59811	0.992282	0.998015	1.00196	1.00774	2.096626
9180	-456.3476	-461.8507	5.503088	2912.474	15.50983	0.976546	0.993886	1.00592	1.02365	2.35663
9190	-459.9347	-459.3114	-0.6233088	38748.44	18.61233	0.99355	0.998343	1.00164	1.00646	2.661311
9200	-467.9597	-468.5749	0.6152514	68187.83	11.69387	0.995136	0.998753	1.00124	1.00487	2.618738
9210	-454.2781	-452.6045	-1.673602	23422.43	10.45243	0.991707	0.997866	1.00211	1.00832	2.732273
9220	-444.6386	-450.7968	6.158141	3106.881	16.44947	0.977288	0.994084	1.00573	1.0229	2.317372
9230	-469.2264	-461.8242	-7.402214	146.283	12.02602	0.896948	0.971239	1.02486	1.10696	3.30305
9240	-452.9568	-447.8129	-5.143859	2.439674	10.53491	0.340662	0.694877	1.07791	1.88655	3.06931
9250	-460.8074	-457.2601	-3.5473	3.806105	12.04414	0.443383	0.768225	1.08438	1.70401	2.98284
9260	-457.6218	-461.406	3.784174	12264.56	13.41226	0.988546	0.997045	1.00291	1.0115	2.440444
9270	-464.4964	-460.6468	-3.849525	64349.3	11.79108	0.994994	0.998716	1.00128	1.00502	3.002943
9280	-467.6216	-458.1589	-9.462623	22257.94	10.51799	0.991493	0.997811	1.00216	1.00853	3.478911
9290	-467.7958	-455.9115	-11.8843	36316.25	9.829077	0.993338	0.998288	1.0017	1.00668	3.70057
9300	-472.8489	-461.7739	-11.07501	6728.882	15.63655	0.984547	0.996	1.00392	1.01554	3.417462
9310	-449.2584	-452.6149	3.356513	64588.42	15.05735	0.995003	0.998718	1.00127	1.00501	2.495399
9320	-461.5926	-455.4979	-6.094734	51749.46	13.4574	0.994418	0.998567	1.00142	1.00559	3.175911
9330	-463.0332	-455.1729	-7.860278	59326.35	11.21065	0.994786	0.998662	1.00133	1.00522	3.341924
9340	-455.2921	-457.3078	2.015761	80026.63	16.07466	0.99551	0.998849	1.00114	1.0045	2.574977
9350	-460.6313	-450.9365	-9.694824	64884.54	11.48975	0.995014	0.998721	1.00127	1.00499	3.503305
9360	-459.9644	-455.6475	-4.31694	42122.82	10.85813	0.993813	0.998411	1.00158	1.0062	3.009943
9370	-460.9963	-453.996	-7.00028	56506.58	11.5877	0.994658	0.998629	1.00136	1.00535	3.269502
9380	-469.847	-470.2791	0.4320332	52773.89	13.05973	0.994472	0.998581	1.00141	1.00554	2.684776
9390	-469.1186	-466.185	-2.933547	44648.24	10.03797	0.993991	0.998457	1.00153	1.00602	2.813605
9400	-465.9941	-458.4534	-7.540721	48886.85	12.10931	0.994257	0.998526	1.00146	1.00575	3.313762
9410	-450.2216	-450.6168	0.3952525	73803.4	14.68728	0.995325	0.998801	1.00119	1.00468	2.695469
9420	-459.2182	-454.0744	-5.143776	82637.47	12.19401	0.995582	0.998867	1.00113	1.00443	3.116224
9430	-456.8306	-452.7263	-4.104295	16555.68	12.35843	0.990138	0.99746	1.00251	1.0099	3.032427
9440	-460.1701	-454.8461	-5.324023	97640.55	12.34469	0.995935	0.998958	1.00104	1.00407	3.131136
9450	-453.8308	-455.5098	1.679028	79256.4	15.31299	0.995489	0.998843	1.00115	1.00452	2.605023
9460	-452.1943	-451.7213	-0.4729979	77887.38	16.12765	0.995449	0.998833	1.00116	1.00456	2.728542
9470	-463.3885	-459.0348	-4.353686	29298.67	10.87035	0.992584	0.998094	1.00189	1.00744	3.013957
9480	-455.8324	-453.7522	-2.080189	19091.1	11.47456	0.990815	0.997635	1.00233	1.00921	2.83987
9490	-453.8057	-458.5545	4.748811	82727.29	14.49796	0.995584	0.998868	1.00113	1.00442	2.396301
9500	-454.8011	-454.7869	-0.01419102	87958.43	11.57787	0.995717	0.998902	1.00109	1.00429	2.666042
9510	-464.0438	-456.3651	-7.678678	22177.25	12.28509	0.991477	0.997807	1.00217	1.00855	3.322813
9520	-459.4774	-457.6294	-1.848017	65063.08	12.36338	0.995021	0.998723	1.00127	1.00499	2.849964
9530	-458.4491	-456.1911	-2.257938	85913.16	14.35178	0.995667	0.998889	1.0011	1.00434	2.88201
9540	-467.1099	-463.5916	-3.518256	20489.12	12.43632	0.991134	0.997718	1.00225	1.00889	2.985772
9550	-449.0321	-453.2287	4.196601	56235.78	14.8982	0.994645	0.998626	1.00136	1.00537	2.438561
9560	-456.99	-459.5989	2.608897	5504.193	12.67589	0.982919	0.995572	1.00432	1.01718	2.503907
9570	-462.5117	-460.31	-2.201783	27524.19	15.61602	0.992349	0.998033	1.00195	1.00767	2.850555
9580	-455.353	-452.3443	-3.008652	31943.09	12.96955	0.992897	0.998175	1.00181	1.00712	2.948219
9590	-462.6084	-450.8392	-11.76919	98463.67	13.14165	0.995952	0.998962	1.00103	1.00405	3.614741
9600	-457.0925	-453.7959	-3.296669	97292.12	18.03368	0.995928	0.998956	1.00104	1.00408	2.82956
9610	-482.2602	-467.7101	-14.55007	30392.43	12.2176	0.992718	0.998128	1.00185	1.0073	3.886204
9620	-459.4422	-452.7783	-6.663827	14492.58	10.41591	0.989461	0.997283	1.00268	1.01058	3.207873
9630	-462.583	-459.498	-3.084945	48815.51	14.81715	0.994253	0.998525	1.00146	1.00576	2.929326
9640	-460.1495	-455.7147	-4.434761	12430.42	13.05429	0.988622	0.997065	1.00289	1.01142	3.057481
9650	-471.0475	-461.6743	-9.373187	521.144	14.74848	0.944881	0.985235	1.01367	1.05622	3.357348
9660	-452.4274	-453.0616	0.6341852	27389.46	14.48916	0.99233	0.998028	1.00195	1.00769	2.68014
9670	-458.6074	-461.5801	2.972635	61433.68	14.90803	0.994876	0.998685	1.00131	1.00513	2.520737
9680	-470.6546	-473.9265	3.271927	5602.15	20.53625	0.983069	0.995611	1.00429	1.01703	2.399963
9690	-464.8007	-457.3732	-7.427521	95477.69	13.01901	0.995889	0.998946	1.00105	1.00412	3.287663
9700	-465.2731	-459.2358	-6.037308	99686.41	11.27528	0.995977	0.998969	1.00103	1.00403	3.180846
9710	-450.9806	-447.9024	-3.078128	74985.63	10.38347	0.995362	0.998811	1.00118	1.00465	2.860875
9720	-466.7109	-458.8932	-7.817668	72416.39	13.66164	0.99528	0.99879	1.0012	1.00473	3.296761
9730	-452.2252	-450.8708	-1.354369	17244.47	10.52321	0.990337	0.997511	1.00246	1.0097	2.708508
9740	-467.8197	-457.7056	-10.1141	22427.42	11.8244	0.991525	0.997819	1.00216	1.0085	3.533502
9750	-453.9002	-451.2044	-2.695836	57298.88	13.61326	0.994695	0.998639	1.00135	1.00532	2.922265
9760	-459.6507	-461.8036	2.152852	34152.04	16.49924	0.99313	0.998235	1.00175	1.00689	2.560042
9770	-476.6627	-471.0427	-5.619922	52129.06	10.02414	0.994438	0.998573	1.00142	1.00557	3.080114
9780	-457.8327	-461.6633	3.830598	43478.31	18.67292	0.993911	0.998436	1.00155	1.0061	2.42064
9790	-456.3253	-456.5614	0.236092	15126.45	18.4901	0.989684	0.997341	1.00262	1.01035	2.619137
9800	-452.3897	-453.9358	1.546077	2213.817	16.49359	0.973115	0.992971	1.00677	1.02714	2.596924
9810	-452.5721	-449.8263	-2.745873	88759.52	10.33105	0.995737	0.998907	1.00109	1.00427	2.824159
9820	-470.134	-461.2157	-8.918347	1961.595	9.627979	0.971448	0.992525	1.00718	1.02884	3.385956
9830	-460.2051	-457.7779	-2.427208	65483.96	14.06896	0.995037	0.998727	1.00126	1.00497	2.897995
9840	-451.3313	-453.8493	2.517992	6176.527	16.12031	0.983873	0.995823	1.00408	1.01622	2.543176
9850	-457.8759	-455.1155	-2.760464	75298.53	13.66428	0.995372	0.998813	1.00118	1.00464	2.926561
9860	-454.4809	-452.5182	-1.962753	91090.33	15.63675	0.995792	0.998921	1.00107	1.00421	2.834703
9870	-468.3029	-459.6636	-8.639219	23279.51	10.99457	0.991681	0.99786	1.00212	1.00834	3.409804
9880	-463.2247	-460.8887	-2.336035	75081.95	13.00481	0.995365	0.998811	1.00118	1.00464	2.896522
9890	-454.9737	-454.5369	-0.4367624	57828.86	13.04162	0.994719	0.998645	1.00135	1.00529	2.751036
9900	-461.1016	-461.2868	0.1851656	30698.96	18.28627	0.992755	0.998138	1.00184	1.00726	2.628492
9910	-455.6212	-454.6494	-0.9717708	60904.98	16.93607	0.994854	0.99868	1.00131	1.00516	2.736608
9920	-467.3666	-459.5449	-7.821641	62986.46	12.73064	0.99494	0.998702	1.00129	1.00507	3.325485
9930	-466.16	-455.4978	-10.66222	84476.93	13.35548	0.99563	0.99888	1.00111	1.00438	3.520329
9940	-482.229	-470.4047	-11.82435	77483.34	8.8381	0.995437	0.99883	1.00116	1.00457	3.638139
9950	-474.963	-460.0096	-14.95341	39915.32	7.276684	0.993645	0.998368	1.00162	1.00637	3.796415
9960	-466.7855	-456.9637	-9.821781	92506.23	8.827383	0.995824	0.998929	1.00106	1.00418	3.410304
9970	-483.3267	-476.9652	-6.361461	38821.83	9.939432	0.993556	0.998345	1.00164	1.00646	3.147668
9980	-471.0163	-466.3664	-4.649951	42538.88	14.01264	0.993844	0.998419	1.00157	1.00617	3.057335
9990	-465.1742	-453.7767	-11.39756	37611.31	10.60381	0.993453	0.998318	1.00167	1.00656	3.663033
