Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
7460	-462.2465	-456.0176	-6.228907	68086.72	13.89535	0.995133	0.998752	1.00124	1.00488	3.17366
7470	-459.298	-455.9618	-3.336162	33456.03	14.54942	0.993059	0.998216	1.00177	1.00696	2.952793
7480	-454.3618	-453.3044	-1.057427	53764.46	15.9567	0.994523	0.998595	1.00139	1.00549	2.769161
7490	-454.7352	-454.7816	0.04640622	50257.59	13.50233	0.994336	0.998546	1.00144	1.00568	2.719978
7500	-458.5953	-454.6841	-3.911241	61861.83	17.38476	0.994894	0.99869	1.0013	1.00512	2.891567
7510	-462.4242	-457.9589	-4.465295	38388.55	12.48937	0.99352	0.998336	1.00165	1.00649	3.062042
7520	-454.9557	-452.5417	-2.41391	57344.58	13.13216	0.994697	0.998639	1.00135	1.00531	2.902848
7530	-456.4965	-451.478	-5.018564	58791.54	10.47958	0.994763	0.998656	1.00133	1.00525	3.054013
7540	-460.3022	-454.2102	-6.091959	96365.9	13.5311	0.995908	0.998951	1.00104	1.0041	3.173867
7550	-461.175	-456.0147	-5.160323	48730.8	12.46354	0.994248	0.998523	1.00146	1.00576	3.117756
7560	-459.645	-456.9576	-2.687457	28166.88	10.39061	0.992436	0.998055	1.00192	1.00758	2.823886
7570	-466.7349	-459.5142	-7.220726	7521.09	18.59479	0.985381	0.996218	1.00371	1.01469	3.01673
7580	-462.3808	-465.6868	3.305962	44502.28	13.87833	0.993981	0.998455	1.00153	1.00603	2.487144
7590	-457.4531	-455.8303	-1.622788	68966.88	12.51608	0.995164	0.99876	1.00123	1.00484	2.83497
7600	-458.7741	-455.7945	-2.979617	39953.15	11.53987	0.993648	0.998369	1.00162	1.00637	2.920772
7610	-467.7249	-458.5065	-9.218456	4604.001	11.62239	0.981329	0.995153	1.00472	1.01879	3.460545
7620	-461.2655	-455.503	-5.762417	98016.27	11.12964	0.995943	0.99896	1.00103	1.00406	3.152495
7630	-456.1196	-457.2861	1.166521	50810.85	14.01348	0.994367	0.998554	1.00143	1.00564	2.642252
7640	-460.1105	-453.2094	-6.90117	50957.94	12.75642	0.994375	0.998556	1.00143	1.00564	3.252704
7650	-458.6853	-450.7293	-7.956043	50601.97	10.34307	0.994355	0.998551	1.00144	1.00566	3.32899
7660	-448.2259	-450.1613	1.935362	1269.888	19.75359	0.964559	0.990666	1.00888	1.03589	2.489989
7670	-456.9106	-456.8095	-0.1010836	29327.01	10.74554	0.992587	0.998094	1.00189	1.00743	2.61147
7680	-454.2527	-458.0205	3.767853	83828.46	12.97941	0.995613	0.998875	1.00112	1.00439	2.426131
7690	-447.5377	-449.5143	1.976576	6804.214	15.33311	0.984633	0.996022	1.00389	1.01545	2.585448
7700	-452.0601	-454.9451	2.884979	49340.27	14.28886	0.994283	0.998533	1.00146	1.00573	2.523049
7710	-461.9003	-456.1909	-5.709427	94805.52	13.38047	0.995875	0.998943	1.00105	1.00413	3.148958
7720	-464.9351	-457.2755	-7.659685	16105.48	15.42736	0.990002	0.997424	1.00254	1.01003	3.209338
7730	-473.2834	-461.5469	-11.73656	59661.67	11.35203	0.994801	0.998666	1.00132	1.00521	3.684536
7740	-462.1805	-455.5938	-6.58674	58830.29	14.03001	0.994764	0.998657	1.00133	1.00525	3.194968
7750	-459.5924	-453.8618	-5.730604	97627.59	13.02886	0.995935	0.998958	1.00104	1.00407	3.157163
7760	-471.5169	-462.5992	-8.917635	83357.19	12.12673	0.995601	0.998872	1.00112	1.00441	3.427119
7770	-474.0474	-468.433	-5.61442	798.9332	15.22506	0.955394	0.988159	1.01113	1.04532	3.084758
7780	-457.7752	-460.4955	2.720373	30656.32	14.78012	0.99275	0.998136	1.00184	1.00727	2.537447
7790	-463.6165	-451.552	-12.06448	69132.87	10.60006	0.99517	0.998761	1.00123	1.00484	3.725947
7800	-475.4381	-470.7223	-4.715811	66711.7	13.59841	0.995083	0.998739	1.00125	1.00493	3.070929
7810	-466.9508	-463.2485	-3.702316	58427.76	15.54304	0.994746	0.998652	1.00134	1.00526	2.949063
7820	-461.2869	-460.5548	-0.7321449	475.8903	11.99608	0.942348	0.984523	1.01428	1.05885	2.747253
7830	-455.5175	-461.2269	5.709342	49148.83	13.88062	0.994272	0.99853	1.00146	1.00574	2.314042
7840	-448.8342	-450.6882	1.854016	59742.52	20.44505	0.994804	0.998667	1.00132	1.00521	2.471987
7850	-464.9816	-456.4406	-8.540991	36419.78	13.79316	0.993347	0.998291	1.00169	1.00667	3.344339
7860	-452.1641	-450.4999	-1.664209	1075.35	14.29048	0.961508	0.989835	1.00963	1.03902	2.841403
7870	-460.3833	-465.714	5.330688	29980.34	16.7146	0.992668	0.998115	1.00187	1.00735	2.366167
7880	-461.1168	-463.6963	2.579546	2116.128	17.6417	0.972505	0.992808	1.00692	1.02777	2.512714
7890	-460.283	-460.2391	-0.04389335	99875.86	11.23988	0.995981	0.99897	1.00102	1.00402	2.646796
7900	-465.8148	-462.8446	-2.970199	14980.25	14.17693	0.989634	0.997328	1.00263	1.0104	2.934812
7910	-459.6004	-454.3652	-5.235218	70338.33	12.91633	0.995211	0.998772	1.00122	1.0048	3.120522
7920	-453.6717	-452.9917	-0.680046	74383.58	15.6049	0.995343	0.998806	1.00119	1.00466	2.753341
7930	-446.206	-447.4781	1.272133	56427.71	14.1042	0.994654	0.998628	1.00136	1.00536	2.635241
7940	-458.2173	-457.6118	-0.6054475	61355.69	13.13685	0.994873	0.998685	1.00131	1.00514	2.765191
7950	-464.2085	-459.2538	-4.954649	51663.26	11.47334	0.994413	0.998566	1.00142	1.0056	3.090347
7960	-455.0123	-453.2299	-1.782374	89991.01	12.39553	0.995766	0.998915	1.00108	1.00424	2.845348
7970	-460.6368	-450.2316	-10.40521	11394.49	8.414406	0.988117	0.996933	1.00302	1.01193	3.423372
7980	-457.9079	-450.1792	-7.728729	80005.51	13.39916	0.99551	0.998849	1.00114	1.0045	3.299261
7990	-469.7796	-460.9212	-8.858411	86754.82	19.54665	0.995688	0.998894	1.0011	1.00432	3.048584
8000	-479.0817	-464.2027	-14.87904	3273.172	8.673771	0.977871	0.994238	1.00559	1.0223	3.974314
8010	-463.4668	-456.7051	-6.761744	38958.29	15.79043	0.993567	0.998348	1.00164	1.00645	3.13448
8020	-456.8119	-451.6622	-5.149673	46639.28	11.03157	0.99412	0.998491	1.0015	1.00589	3.093859
8030	-474.5224	-467.7921	-6.730298	88767.55	10.82973	0.995737	0.998907	1.00109	1.00427	3.231291
8040	-450.9179	-452.9308	2.012833	82164.49	16.76879	0.995569	0.998864	1.00113	1.00444	2.563647
8050	-462.1924	-463.3454	1.15301	51720.18	12.84604	0.994416	0.998567	1.00142	1.00559	2.623984
8060	-463.8717	-468.8	4.92828	90613.88	19.59598	0.995781	0.998918	1.00108	1.00423	2.342133
8070	-457.9709	-456.9833	-0.9875973	32059.19	16.83608	0.99291	0.998178	1.0018	1.00711	2.740569
8080	-454.5949	-458.4875	3.892552	54654.92	13.91819	0.994568	0.998606	1.00138	1.00544	2.445751
8090	-457.4908	-460.6324	3.141613	35890.81	16.31554	0.993298	0.998278	1.00171	1.00672	2.50238
8100	-460.8049	-461.6159	0.8109562	7861.928	16.49146	0.985701	0.996302	1.00363	1.01437	2.64154
8110	-470.3325	-464.9999	-5.332595	69920.23	18.25812	0.995197	0.998768	1.00122	1.00481	2.931601
8120	-448.6302	-450.7363	2.106136	24347.43	14.70663	0.991866	0.997908	1.00207	1.00816	2.578995
8130	-459.1446	-456.7837	-2.360911	19918.63	13.01905	0.991008	0.997685	1.00229	1.00902	2.898492
8140	-454.3293	-455.1537	0.8244496	82750.91	12.36431	0.995585	0.998868	1.00113	1.00442	2.633841
8150	-449.1707	-448.1719	-0.9988026	94603.56	14.06077	0.99587	0.998941	1.00105	1.00414	2.796514
8160	-452.5542	-453.2566	0.7024153	23879.34	13.54698	0.991786	0.997887	1.00209	1.00824	2.671921
8170	-466.122	-460.5999	-5.522135	8688.464	12.60192	0.986396	0.996484	1.00345	1.01367	3.145959
8180	-472.1268	-461.2795	-10.84731	5054.9	9.757458	0.982179	0.995377	1.00451	1.01793	3.592194
8190	-467.3788	-460.8149	-6.563894	48182.07	10.87214	0.994215	0.998515	1.00147	1.0058	3.21734
8200	-452.4398	-448.5933	-3.846479	15641.77	13.31282	0.989855	0.997386	1.00258	1.01018	3.010429
8210	-462.0222	-455.8777	-6.144508	99878.05	9.173188	0.995981	0.99897	1.00102	1.00402	3.045082
8220	-449.6417	-447.7974	-1.844366	77604.8	15.76041	0.995441	0.998831	1.00116	1.00457	2.823872
8230	-455.7929	-455.7247	-0.06824009	19290.34	10.46494	0.990863	0.997648	1.00232	1.00917	2.580049
8240	-449.7806	-445.9818	-3.798772	80972.55	13.32177	0.995537	0.998856	1.00114	1.00447	3.006759
8250	-453.5804	-450.7527	-2.82772	84496.72	13.46405	0.995631	0.99888	1.00111	1.00438	2.933101
8260	-456.0827	-454.2664	-1.816284	67813.45	13.38275	0.995123	0.998749	1.00124	1.00489	2.858002
8270	-463.3419	-462.0358	-1.306105	11822.44	14.868	0.988334	0.99699	1.00296	1.01171	2.808429
8280	-476.1252	-462.2522	-13.87297	53080.01	14.72752	0.994488	0.998585	1.0014	1.00552	3.663988
8290	-480.0491	-465.0373	-15.01184	15508.13	13.56692	0.989811	0.997375	1.00259	1.01023	3.830421
8300	-466.0327	-461.9829	-4.049789	74309.92	13.82148	0.995341	0.998805	1.00119	1.00467	3.018217
8310	-456.2925	-456.4817	0.1892333	74017.83	12.51419	0.995332	0.998803	1.00119	1.00468	2.690136
8320	-464.6263	-457.1807	-7.445644	48645.55	13.11916	0.994243	0.998522	1.00147	1.00577	3.286368
8330	-454.1377	-450.3722	-3.765485	43676.27	12.53309	0.993924	0.99844	1.00155	1.00609	3.006257
8340	-452.4359	-455.3673	2.931442	61072.2	13.0804	0.994861	0.998682	1.00131	1.00515	2.494094
8350	-456.4829	-455.8515	-0.6314758	40956.58	14.60854	0.993726	0.998389	1.0016	1.00629	2.766271
8360	-448.8746	-449.6649	0.7902682	93305.47	13.88991	0.995842	0.998934	1.00106	1.00416	2.668482
8370	-448.3638	-449.034	0.6702219	10693.45	14.96649	0.987735	0.996834	1.00311	1.01232	2.674668
8380	-466.6302	-464.0495	-2.580704	45395.16	11.32623	0.99404	0.99847	1.00152	1.00597	2.876772
8390	-457.6548	-458.3351	0.6803099	14582.68	17.37721	0.989494	0.997292	1.00267	1.01055	2.627657
8400	-459.4856	-455.5606	-3.924988	42405.95	12.30695	0.993834	0.998417	1.00157	1.00618	3.017473
8410	-456.8704	-451.9386	-4.931818	48078.83	10.67793	0.994209	0.998513	1.00147	1.0058	3.05744
8420	-455.1622	-456.6295	1.467363	4896.824	17.71191	0.981894	0.995302	1.00458	1.01822	2.573948
8430	-451.758	-453.6928	1.934747	82306.04	15.44373	0.995573	0.998865	1.00113	1.00443	2.587289
8440	-446.0923	-450.7088	4.616478	99756.12	18.95236	0.995978	0.998969	1.00103	1.00403	2.372669
8450	-449.5068	-452.326	2.81918	76227.38	11.75586	0.9954	0.99882	1.00117	1.00461	2.434839
8460	-449.4819	-449.8408	0.3589321	20225.27	13.60783	0.991076	0.997703	1.00227	1.00895	2.697823
8470	-442.6463	-445.2202	2.573915	21498.84	15.08115	0.991344	0.997772	1.0022	1.00868	2.547331
8480	-454.4786	-459.3402	4.861538	92475.85	17.77587	0.995823	0.998929	1.00106	1.00418	2.381338
8490	-455.6139	-458.9585	3.344636	86121.42	22.86545	0.995672	0.99889	1.0011	1.00433	2.324579
8500	-456.6043	-462.1681	5.563834	4319.446	15.39165	0.980726	0.994994	1.00487	1.01941	2.351939
8510	-460.513	-465.8853	5.372206	39922.99	16.35295	0.993646	0.998368	1.00162	1.00637	2.365537
8520	-455.0178	-454.7448	-0.2729258	22844.58	12.87187	0.991603	0.997839	1.00214	1.00842	2.735494
8530	-457.797	-455.9224	-1.87456	39895.88	15.16115	0.993643	0.998367	1.00162	1.00637	2.840555
8540	-458.9786	-453.4899	-5.488734	3756.584	15.95765	0.979338	0.994627	1.00522	1.02081	3.046829
8550	-460.4649	-451.6562	-8.808695	30350.98	18.0604	0.992713	0.998127	1.00185	1.00731	3.133638
8560	-477.4205	-465.8325	-11.58798	47579.77	10.53264	0.994179	0.998506	1.00148	1.00583	3.681
8570	-473.0701	-464.3933	-8.676816	707.1587	11.55279	0.952613	0.98739	1.0118	1.0482	3.414398
8580	-462.4337	-455.8594	-6.574283	89697.05	14.7349	0.995759	0.998913	1.00108	1.00425	3.168113
8590	-465.3089	-459.4162	-5.892687	74489.28	12.45228	0.995347	0.998807	1.00119	1.00466	3.176594
8600	-455.1932	-453.3349	-1.858293	30521.82	14.02168	0.992734	0.998132	1.00185	1.00729	2.858025
8610	-451.5987	-451.6139	0.01513705	10058.26	13.0605	0.987354	0.996734	1.00321	1.0127	2.716711
8620	-457.9131	-455.2243	-2.688843	38624.35	13.14609	0.99354	0.998341	1.00164	1.00648	2.92378
8630	-469.7559	-459.6982	-10.05772	74140.68	9.913678	0.995336	0.998804	1.00119	1.00467	3.518479
8640	-459.0166	-462.9879	3.971331	60338.78	14.08498	0.99483	0.998674	1.00132	1.00518	2.443504
8650	-471.9811	-464.5018	-7.479316	43951.83	10.19723	0.993943	0.998445	1.00154	1.00607	3.275614
8660	-470.0859	-462.1251	-7.960829	81331.99	13.89838	0.995546	0.998858	1.00113	1.00446	3.298181
8670	-468.8975	-459.578	-9.319494	34947.01	10.55545	0.993209	0.998255	1.00173	1.00681	3.466105
8680	-463.8682	-457.0261	-6.842047	88798.88	7.978788	0.995738	0.998907	1.00109	1.00427	2.901455
8690	-459.6698	-455.5927	-4.077122	31557.71	12.97818	0.992854	0.998163	1.00182	1.00716	3.030555
8700	-461.5463	-458.7626	-2.78371	32327.47	11.01951	0.992939	0.998185	1.0018	1.00708	2.878687
8710	-457.9868	-458.2459	0.2590295	74408.92	13.3748	0.995344	0.998806	1.00119	1.00466	2.702832
8720	-475.8669	-467.032	-8.834915	57655.48	11.2129	0.994711	0.998643	1.00135	1.0053	3.428868
8730	-457.0411	-448.8056	-8.235518	41689.79	12.21766	0.993781	0.998403	1.00158	1.00623	3.369362
8740	-467.6399	-458.6466	-8.993325	34212.39	10.33019	0.993136	0.998236	1.00175	1.00688	3.428857
8750	-456.3208	-452.4697	-3.851156	94595.56	12.4516	0.99587	0.998941	1.00105	1.00414	3.012642
8760	-471.6292	-464.051	-7.578247	85564.62	11.9406	0.995658	0.998887	1.00111	1.00435	3.318376
8770	-460.3129	-463.5427	3.229858	90322.74	17.95174	0.995774	0.998917	1.00108	1.00423	2.469427
8780	-451.6986	-449.9981	-1.700457	30470.5	16.83864	0.992728	0.998131	1.00185	1.00729	2.782826
8790	-466.7936	-460.5695	-6.224063	37719.36	10.52696	0.993463	0.998321	1.00166	1.00655	3.171452
8800	-458.2456	-458.1467	-0.09894874	17577.74	18.73259	0.990429	0.997535	1.00243	1.0096	2.629046
8810	-454.2072	-454.1687	-0.0384975	14988.33	15.98221	0.989637	0.997329	1.00263	1.0104	2.704766
8820	-450.1282	-451.5379	1.409696	20315.99	14.85984	0.991096	0.997708	1.00226	1.00893	2.625805
8830	-462.9429	-459.4784	-3.464529	71556.95	12.093	0.995252	0.998782	1.00121	1.00476	2.976861
8840	-459.0128	-456.2936	-2.719226	55695.07	12.04153	0.994619	0.998619	1.00137	1.00539	2.914023
8850	-453.6242	-456.613	2.988793	96934.23	12.75983	0.99592	0.998954	1.00104	1.00409	2.477555
8860	-456.5085	-457.5595	1.051038	15981.87	15.83562	0.989963	0.997414	1.00255	1.01007	2.638996
8870	-460.8555	-459.6008	-1.254783	29133.6	11.63645	0.992563	0.998088	1.00189	1.00746	2.776009
8880	-450.8817	-450.3852	-0.49645	67430.93	18.62966	0.995109	0.998745	1.00125	1.0049	2.653888
8890	-465.8107	-463.2661	-2.544561	25959.23	10.44674	0.992122	0.997974	1.002	1.0079	2.815104
8900	-467.4788	-462.3466	-5.132228	2381.706	14.25631	0.974076	0.993228	1.00653	1.02616	3.085069
8910	-458.7433	-459.5685	0.8251263	70419.96	12.99842	0.995214	0.998772	1.00122	1.00479	2.653298
8920	-459.3849	-455.764	-3.620913	11133.15	12.26346	0.987979	0.996897	1.00305	1.01207	2.992252
8930	-460.4882	-453.7314	-6.756782	86674.52	12.29685	0.995686	0.998894	1.0011	1.00432	3.247664
8940	-464.2259	-458.6654	-5.560474	3817.279	13.72147	0.979502	0.994671	1.00518	1.02065	3.13007
8950	-457.2012	-451.6475	-5.553752	78950.72	10.98312	0.99548	0.998841	1.00115	1.00453	3.128749
8960	-458.9922	-459.3369	0.3446692	58652.47	13.63603	0.994756	0.998655	1.00134	1.00525	2.699101
8970	-471.0928	-463.533	-7.559803	1540.254	14.06875	0.9678	0.991543	1.00809	1.03257	3.262821
8980	-470.967	-469.3212	-1.645874	67575.86	12.50721	0.995114	0.998747	1.00124	1.00489	2.836644
8990	-463.1327	-458.7401	-4.392565	99685.77	14.45764	0.995977	0.998969	1.00103	1.00403	3.027931
9000	-455.66	-453.0789	-2.581178	61952.49	13.10755	0.994898	0.998691	1.0013	1.00511	2.915568
9010	-457.6879	-450.3077	-7.380152	90176.66	12.16051	0.99577	0.998916	1.00108	1.00424	3.299989
9020	-475.5668	-461.9345	-13.63231	91210.89	9.359016	0.995794	0.998922	1.00107	1.00421	3.86857
9030	-467.2458	-455.3895	-11.85627	42563.65	15.13351	0.993846	0.99842	1.00157	1.00617	3.500741
9040	-471.0361	-461.4841	-9.551987	43711.33	13.6491	0.993927	0.998441	1.00155	1.00609	3.42428
9050	-460.0287	-454.3202	-5.708579	49031.36	15.07353	0.994265	0.998528	1.00146	1.00575	3.096818
9060	-461.3404	-456.5981	-4.742271	29817.88	10.53016	0.992649	0.99811	1.00187	1.00737	3.030892
9070	-452.6672	-455.2687	2.601505	53298.28	15.15783	0.9945	0.998588	1.0014	1.00551	2.545331
9080	-464.8163	-465.8668	1.050496	94983.36	14.78485	0.995879	0.998944	1.00105	1.00413	2.650403
9090	-467.6888	-471.211	3.522201	6358.719	14.77353	0.984105	0.995884	1.00403	1.01598	2.483155
9100	-467.4397	-459.7234	-7.716353	78527.03	10.97772	0.995468	0.998838	1.00115	1.00454	3.325549
9110	-465.8565	-461.1527	-4.703792	49155.35	12.9637	0.994273	0.99853	1.00146	1.00574	3.078973
9120	-451.0088	-452.9704	1.961659	9483.684	13.29123	0.986978	0.996636	1.0033	1.01308	2.573647
9130	-456.3829	-451.7173	-4.665687	84204.4	11.3259	0.995623	0.998878	1.00112	1.00438	3.060847
9140	-457.8339	-457.9877	0.1537944	21908.17	15.57966	0.991425	0.997794	1.00218	1.0086	2.700344
9150	-450.3186	-454.9057	4.587133	2502.603	18.29447	0.974707	0.993396	1.00638	1.02552	2.387611
9160	-456.322	-454.2531	-2.068854	76778.27	13.13866	0.995416	0.998825	1.00117	1.00459	2.876595
9170	-455.9826	-454.4537	-1.52889	95271.96	12.64309	0.995885	0.998945	1.00105	1.00412	2.829797
9180	-451.6913	-449.9046	-1.786718	48593.75	12.65315	0.99424	0.998521	1.00147	1.00577	2.850341
9190	-477.3773	-465.1005	-12.27686	58883.41	12.73674	0.994767	0.998657	1.00133	1.00524	3.675131
9200	-462.7143	-458.0849	-4.629475	1538.076	14.9422	0.967777	0.991537	1.00809	1.03259	3.029565
9210	-455.8417	-456.2149	0.3732057	29538.51	12.16874	0.992614	0.998101	1.00188	1.00741	2.662748
9220	-462.4668	-464.7929	2.326031	13904	14.40407	0.989241	0.997226	1.00273	1.0108	2.562932
9230	-457.2066	-456.5464	-0.6601236	17465.13	14.81434	0.990398	0.997527	1.00244	1.00963	2.765714
9240	-469.2016	-464.1737	-5.027863	72733.21	12.81802	0.995291	0.998792	1.0012	1.00472	3.105374
9250	-456.9834	-448.9028	-8.080522	14752.15	11.74781	0.989554	0.997308	1.00265	1.01048	3.362061
9260	-473.6289	-461.2833	-12.34565	21265.21	12.03112	0.991297	0.99776	1.00221	1.00873	3.713898
9270	-455.9316	-449.5719	-6.359709	67884.68	10.92088	0.995126	0.99875	1.00124	1.00488	3.200184
9280	-454.1305	-454.829	0.6984598	78781	14.25293	0.995475	0.99884	1.00115	1.00453	2.676079
9290	-461.7289	-463.5869	1.857996	26583.96	17.15424	0.992215	0.997998	1.00198	1.00781	2.564892
9300	-459.1816	-456.5573	-2.624295	97711.6	13.01747	0.995937	0.998958	1.00104	1.00407	2.918719
9310	-461.0459	-459.9269	-1.119018	84257.43	14.42652	0.995624	0.998878	1.00112	1.00438	2.801858
9320	-453.1845	-450.2928	-2.891739	36016.76	11.29926	0.99331	0.998281	1.0017	1.00671	2.902993
9330	-453.5301	-452.8742	-0.6558981	39371.71	13.00912	0.993601	0.998357	1.00163	1.00641	2.76739
9340	-473.4806	-467.6672	-5.813459	6869.488	15.03828	0.984706	0.996041	1.00388	1.01538	3.105137
9350	-475.4166	-465.3939	-10.02269	63803.55	8.777414	0.994972	0.99871	1.00128	1.00504	3.42723
9360	-454.2032	-453.1118	-1.091358	17038.52	12.83316	0.990279	0.997496	1.00247	1.00975	2.798501
9370	-448.2477	-450.4682	2.220475	61874.29	14.90413	0.994895	0.99869	1.0013	1.00511	2.571195
9380	-451.3292	-456.7421	5.412927	22802.39	14.28026	0.991595	0.997837	1.00214	1.00843	2.345936
9390	-455.6073	-458.1495	2.54223	89346.31	20.93854	0.995751	0.998911	1.00108	1.00426	2.422846
9400	-464.8195	-465.084	0.2645088	55036.91	14.87182	0.994587	0.998611	1.00138	1.00542	2.702755
9410	-460.8547	-461.2489	0.394191	87764.09	15.48997	0.995713	0.998901	1.00109	1.00429	2.686337
9420	-454.977	-455.7292	0.7522499	72332.09	15.76789	0.995278	0.998789	1.0012	1.00473	2.658994
9430	-459.396	-454.5655	-4.830453	14656.01	14.5034	0.98952	0.997299	1.00266	1.01052	3.056872
9440	-458.8031	-456.2187	-2.584318	44327.59	16.23509	0.993969	0.998452	1.00154	1.00604	2.855976
9450	-459.4496	-456.0714	-3.378204	34911.75	11.51836	0.993205	0.998254	1.00173	1.00681	2.954563
9460	-461.7843	-457.8561	-3.928182	86213.45	16.50941	0.995674	0.998891	1.0011	1.00433	2.928209
9470	-464.5202	-459.6602	-4.859994	86649.85	14.9089	0.995685	0.998894	1.0011	1.00432	3.046104
9480	-454.1783	-450.4729	-3.705369	59546.94	15.4554	0.994796	0.998665	1.00133	1.00521	2.952117
9490	-451.5615	-449.7398	-1.821707	53008.28	12.68671	0.994485	0.998584	1.0014	1.00553	2.853591
9500	-466.694	-465.5408	-1.153203	43634.64	14.44908	0.993921	0.998439	1.00155	1.00609	2.803971
9510	-463.3313	-460.3235	-3.007807	96317.55	13.03424	0.995907	0.998951	1.00104	1.0041	2.94818
9520	-462.6721	-455.3707	-7.301444	10026.01	12.11521	0.987334	0.996729	1.00321	1.01272	3.293949
9530	-462.9395	-457.9257	-5.013733	33588.88	13.60218	0.993073	0.99822	1.00176	1.00694	3.092761
9540	-470.1688	-463.8458	-6.323052	37163.46	10.94317	0.993414	0.998308	1.00168	1.0066	3.197548
9550	-455.1407	-452.4888	-2.651949	62431.57	14.16622	0.994917	0.998696	1.00129	1.00509	2.912529
9560	-461.7579	-458.284	-3.473849	86133.74	13.29869	0.995672	0.99889	1.0011	1.00433	2.982546
9570	-462.5142	-457.1864	-5.327758	25053.54	16.98219	0.991981	0.997937	1.00204	1.00804	2.991702
9580	-461.6277	-453.8909	-7.73677	11434.87	12.07658	0.988138	0.996939	1.00301	1.01191	3.33033
9590	-467.2825	-460.563	-6.719487	62448.42	11.47537	0.994918	0.998696	1.00129	1.00509	3.244191
9600	-472.5079	-462.1107	-10.39712	23692.05	7.977729	0.991754	0.997879	1.0021	1.00827	3.34681
9610	-451.7564	-450.6906	-1.065793	7212.323	11.65145	0.985073	0.996138	1.00378	1.01501	2.760491
9620	-458.4398	-452.8579	-5.581911	82034.25	13.50816	0.995566	0.998863	1.00113	1.00444	3.136688
9630	-473.3326	-465.828	-7.504576	34033.1	12.95778	0.993118	0.998232	1.00175	1.0069	3.295173
9640	-453.0563	-454.5833	1.526972	84100.15	17.7694	0.99562	0.998877	1.00112	1.00439	2.569096
9650	-464.718	-468.4016	3.683576	15764.52	17.05459	0.989894	0.997396	1.00257	1.01014	2.459998
9660	-453.0451	-454.5488	1.5037	39166.84	14.12836	0.993585	0.998352	1.00163	1.00643	2.618969
9670	-457.4371	-456.2592	-1.177907	83998.98	13.86188	0.995618	0.998876	1.00112	1.00439	2.810292
9680	-463.6904	-458.6327	-5.057689	22992.29	10.65453	0.99163	0.997846	1.00213	1.0084	3.067966
9690	-463.5295	-455.2078	-8.321701	52538.03	15.74894	0.99446	0.998578	1.00141	1.00555	3.235467
9700	-461.9995	-460.4203	-1.579217	19751.4	17.65439	0.99097	0.997675	1.0023	1.00906	2.748
9710	-454.1163	-453.9301	-0.1861491	88623.62	14.21184	0.995733	0.998906	1.00109	1.00427	2.73831
9720	-468.3522	-460.5236	-7.828601	85222.22	11.21067	0.995649	0.998885	1.00111	1.00436	3.339098
9730	-450.4509	-449.9654	-0.4854804	38204.45	13.12716	0.993504	0.998332	1.00165	1.00651	2.755937
9740	-460.29	-454.1008	-6.189254	24365.6	11.42219	0.991869	0.997908	1.00207	1.00815	3.197132
9750	-458.1735	-451.2906	-6.882855	26407.91	10.6321	0.992189	0.997991	1.00199	1.00783	3.238399
9760	-468.5448	-463.3612	-5.183568	38390.09	10.62954	0.99352	0.998336	1.00165	1.00649	3.078433
9770	-466.6277	-458.3941	-8.233554	68439.69	8.172296	0.995145	0.998755	1.00124	1.00486	3.118511
9780	-456.578	-453.2716	-3.306431	72458.37	12.07123	0.995282	0.99879	1.0012	1.00473	2.963374
9790	-456.6215	-456.9664	0.3449537	14578.93	15.39318	0.989492	0.997292	1.00267	1.01055	2.690989
9800	-466.4596	-457.3587	-9.100896	93253.52	10.66346	0.995841	0.998934	1.00106	1.00417	3.447615
9810	-456.8741	-454.6972	-2.176923	79880.49	13.80623	0.995506	0.998848	1.00115	1.0045	2.88284
9820	-466.635	-462.27	-4.365042	69882.84	10.48951	0.995196	0.998768	1.00122	1.00481	2.992332
9830	-457.4763	-463.41	5.933696	8175.286	18.38252	0.985977	0.996374	1.00356	1.01409	2.312673
9840	-454.2993	-462.2874	7.988093	33550.9	15.97265	0.993069	0.998219	1.00176	1.00695	2.202448
9850	-473.7853	-468.8507	-4.934597	30011.06	13.66665	0.992672	0.998116	1.00186	1.00735	3.085623
9860	-467.0239	-462.7059	-4.317991	92665.99	10.32566	0.995827	0.99893	1.00106	1.00418	2.975919
9870	-463.5621	-458.0259	-5.536145	1935.983	11.00136	0.971261	0.992474	1.00723	1.02903	3.127814
9880	-466.5945	-463.4953	-3.099193	81370.98	14.18498	0.995547	0.998858	1.00113	1.00446	2.943767
9890	-459.7741	-459.6765	-0.09758524	64296.37	14.99898	0.994992	0.998715	1.00128	1.00502	2.72556
9900	-459.3168	-456.9252	-2.391611	25277.01	14.11253	0.992016	0.997947	1.00203	1.00801	2.894892
9910	-461.0293	-455.6643	-5.364997	11661.52	14.68063	0.988254	0.996969	1.00298	1.0118	3.087886
9920	-477.2939	-457.1844	-20.10946	93090.38	8.860884	0.995837	0.998933	1.00106	1.00417	4.575203
9930	-464.8493	-453.0822	-11.76708	5954.809	9.417457	0.983576	0.995745	1.00416	1.01652	3.672363
9940	-464.9915	-457.2834	-7.708148	50368.92	12.84319	0.994342	0.998548	1.00144	1.00567	3.313852
9950	-472.2567	-464.318	-7.938688	45455.17	10.15155	0.994044	0.998471	1.00152	1.00597	3.318372
